"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"250","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.992537313432836,NA,0.977943532236698,1,"mantika","LY0214",NA,NA
"343","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.989795918367347,NA,0.969868732975349,1,"mantika","LY0214",NA,NA
"443","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0392156862745098,NA,0.00148958002419346,0.0769417925248261,"mantika","LY0214",NA,NA
"539","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0214",NA,NA
"639","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0214",NA,NA
"724","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.0686274509803922,NA,0.0194903225581018,0.117764579402683,"mantika","LY0214",NA,NA
"824","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0214",NA,NA
"923","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0214",NA,NA
"1022","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.00980392156862745,NA,0,0.0289535184880963,"mantika","LY0214",NA,NA
"1128","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220564677633016,"mantika","LY0214",NA,NA
"1228","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.0102040816326531,NA,0,0.0301312670246506,"mantika","LY0214",NA,NA
"1321","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.00980392156862745,NA,0,0.0289535184880963,"mantika","LY0214",NA,NA
"1419","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0,NA,0,0,"mantika","LY0214",NA,NA
"1518","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0,NA,0,0,"mantika","LY0214",NA,NA
"1106","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0,NA,0,0,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"251","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00746268656716418,NA,0,0.0220570055251559,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"344","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.02,NA,0,0.0474816779695448,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"444","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.510869565217391,NA,0.408566497854384,0.613172632580398,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"540","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.223880597014925,NA,0.153194287174683,0.294566906855168,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"640","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.52,NA,0.421929700621465,0.618070299378535,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"725","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.478260869565217,NA,0.376030383316252,0.580491355814183,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"825","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.761194029850746,NA,0.688894897063045,0.833493162638448,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"924","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.44,NA,0.342560384329638,0.537439615670362,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"1023","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.0108695652173913,NA,0,0.0320899945201286,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"1129","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220570055251559,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"1229","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.02,NA,0,0.0474816779695448,"mantika","LY0212",0.695065565456522,"Pearson's X^2: Rao & Scott adjustment"
"1107","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",1,NA,1,1,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"252","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.852941176470588,NA,0.733340480884325,0.972541872056851,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"345","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.689655172413793,NA,0.570038328938051,0.809272015889535,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"445","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0,NA,0,0,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"541","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0294117647058824,NA,0,0.08646846794142,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"641","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.155172413793103,NA,0.0615574261501044,0.248787401436103,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"726","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0,NA,0,0,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"826","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.117647058823529,NA,0.0088441948219832,0.226449922825076,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"925","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.155172413793103,NA,0.0615574261501043,0.248787401436103,"mantika","LY0208",0.662810801221364,"Pearson's X^2: Rao & Scott adjustment"
"1108","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.98019801980198,NA,0.952979998021088,1,"mantika","LY0321",NA,NA
"253","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.982608695652174,NA,0.958674795116145,1,"mantika","LY0321",NA,NA
"346","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",1,NA,1,1,"mantika","LY0321",NA,NA
"446","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0198019801980198,NA,0,0.0470200019789121,"mantika","LY0321",NA,NA
"542","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0321",NA,NA
"642","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0321",NA,NA
"727","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0,NA,0,0,"mantika","LY0321",NA,NA
"827","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.00869565217391304,NA,0,0.0256941947734685,"mantika","LY0321",NA,NA
"926","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0321",NA,NA
"1024","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0321",NA,NA
"1130","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00869565217391304,NA,0,0.0256941947734686,"mantika","LY0321",NA,NA
"1230","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0,NA,0,0,"mantika","LY0321",NA,NA
"1109","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.74468085106383,NA,0.656400505115182,0.832961197012478,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"254","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.0444444444444444,NA,0.00962907616609283,0.0792598127227961,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"347","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.846153846153846,NA,0.776707006904235,0.915600685403458,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"447","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.24468085106383,NA,0.157644138735314,0.331717563392346,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"543","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.948148148148148,NA,0.910689291441108,0.985607004855188,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"643","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.134615384615385,NA,0.068919762512325,0.200311006718444,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"728","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.0106382978723404,NA,0,0.0314089848023628,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"828","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"927","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.00961538461538462,NA,0,0.0283985926819236,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"1025","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0,NA,0,0,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"1131","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00740740740740741,NA,0,0.021893555221824,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"1231","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.00961538461538462,NA,0,0.0283985926819236,"mantika","LY0215",7.10935337979042e-35,"Pearson's X^2: Rao & Scott adjustment"
"1132","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.163265306122449,NA,0.0899701553416336,0.236560456903264,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"255","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.037593984962406,NA,0.00521524349136997,0.069972726433442,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"348","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.0375,NA,0,0.079198309458573,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"448","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.714285714285714,NA,0.624700495068653,0.803870933502775,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"544","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.902255639097744,NA,0.851704345178424,0.952806933017064,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"644","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.8875,NA,0.81814737764743,0.95685262235257,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"729","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.122448979591837,NA,0.0574437683790772,0.187454190804596,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"829","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.0601503759398496,NA,0.0196769491010544,0.100623802778645,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"928","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.0625,NA,0.00937143424185328,0.115628565758147,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"1026","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"1133","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0,NA,0,0,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"1232","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0.0125,NA,0,0.0368851821378968,"mantika","LY0107",0.00358038896272525,"Pearson's X^2: Rao & Scott adjustment"
"1134","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.95945945945946,NA,0.914408811358805,1,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"256","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.991803278688525,NA,0.975763005518349,1,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"349","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0135135135135135,NA,0,0.0398873112662428,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"449","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"545","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.027027027027027,NA,0,0.0640688615658051,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"645","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.00819672131147541,NA,0,0.0242369944816512,"mantika","LY0104",0.269623984885715,"Pearson's X^2: Rao & Scott adjustment"
"1135","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.862068965517241,NA,0.789497149003587,0.934640782030896,"mantika","LY0216",NA,NA
"257","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.955223880597015,NA,0.920152809438188,0.990294951755842,"mantika","LY0216",NA,NA
"350","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.99,NA,0.970468157419962,1,"mantika","LY0216",NA,NA
"450","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.0919540229885057,NA,0.0311397837483607,0.152768262228651,"mantika","LY0216",NA,NA
"546","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.0447761194029851,NA,0.00970504824415801,0.0798471905618121,"mantika","LY0216",NA,NA
"646","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0.01,NA,0,0.0295318425800377,"mantika","LY0216",NA,NA
"730","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.0229885057471264,NA,0,0.0545291964648424,"mantika","LY0216",NA,NA
"830","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0216",NA,NA
"929","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0,NA,0,0,"mantika","LY0216",NA,NA
"1027","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0229885057471264,NA,0,0.0545291964648425,"mantika","LY0216",NA,NA
"1136","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0216",NA,NA
"1233","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0216",NA,NA
"1137","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.905405405405405,NA,0.83858501586037,0.972225794950441,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"258","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",1,NA,1,1,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"351","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.9375,NA,0.853453270379142,1,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"451","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0675675675675676,NA,0.0102573404815396,0.124877794653596,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"547","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0,NA,0,0,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"647","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.03125,NA,0,0.0916623932592764,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"731","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.027027027027027,NA,0,0.0640527739061804,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"831","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"930","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.03125,NA,0,0.0916623932592765,"mantika","LY0318",0.000286805041708847,"Pearson's X^2: Rao & Scott adjustment"
"1138","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.868131868131868,NA,0.798485429419932,0.937778306843804,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"259","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.984732824427481,NA,0.963696990015941,1,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"352","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.957446808510638,NA,0.899633036986223,1,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"452","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.043956043956044,NA,0.00175877271239344,0.0861533151996945,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"548","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"648","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0,NA,0,0,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"732","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.043956043956044,NA,0.00175877271239339,0.0861533151996945,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"832","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"931","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.0212765957446809,NA,0,0.0626088376902658,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1028","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.043956043956044,NA,0.00175877271239336,0.0861533151996946,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1139","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00763358778625954,NA,0,0.0225657110614824,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1234","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0.0212765957446809,NA,0,0.0626088376902658,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1322","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1420","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.00763358778625954,NA,0,0.0225657110614824,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1519","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0,NA,0,0,"mantika","LY0322",0.00326085064468113,"Pearson's X^2: Rao & Scott adjustment"
"1140","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.986842105263158,NA,0.961162115953373,1,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"260","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.985074626865672,NA,0.964495385483209,1,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"353","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"453","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220694238555215,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"549","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0131578947368421,NA,0,0.0388378840466275,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"649","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00746268656716418,NA,0,0.0220694238555215,"mantika","LY0102",0.949325400254471,"Pearson's X^2: Rao & Scott adjustment"
"1141","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.789473684210526,NA,0.707367968926149,0.871579399494904,"mantika","LY0211",NA,NA
