"","indicator","p value","test type","dependent.var.value","independent.var.value","numbers","se","min","max"
"2127","VAR.228...have.you.faced.any.problems.or.barriers.in.accessing.assistance.in.the.camp.",0.230618662166134,"Pearson's X^2: Rao & Scott adjustment","No","Female",703.214794657959,NA,NA,NA
"396","VAR.228...have.you.faced.any.problems.or.barriers.in.accessing.assistance.in.the.camp.",0.230618662166134,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",136.458227649732,NA,NA,NA
"477","VAR.228...have.you.faced.any.problems.or.barriers.in.accessing.assistance.in.the.camp.",0.230618662166134,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",28.3859021454067,NA,NA,NA
"566","VAR.228...have.you.faced.any.problems.or.barriers.in.accessing.assistance.in.the.camp.",0.230618662166134,"Pearson's X^2: Rao & Scott adjustment","No","Male",1891.54162976079,NA,NA,NA
"663","VAR.228...have.you.faced.any.problems.or.barriers.in.accessing.assistance.in.the.camp.",0.230618662166134,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",308.476968426933,NA,NA,NA
"1168","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Education","Female",1.99500063090779,NA,NA,NA
"2128","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Education WASH","Female",1.0826772705651,NA,NA,NA
"397","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food","Female",9.3767873582257,NA,NA,NA
"478","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education","Female",0.551704694256044,NA,NA,NA
"567","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education Health","Female",0,NA,NA,NA
"664","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education WASH","Female",1.42894937289297,NA,NA,NA
"752","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education WASH Health","Female",0,NA,NA,NA
"852","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Health","Female",3.99853489868953,NA,NA,NA
"941","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter","Female",4.3226545875276,NA,NA,NA
"1033","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education Health","Female",0,NA,NA,NA
"1169","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education WASH","Female",0.623259295781423,NA,NA,NA
"1234","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education WASH Health","Female",0,NA,NA,NA
"1327","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Health","Female",1.29191809058566,NA,NA,NA
"1426","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter WASH","Female",3.10111623566696,NA,NA,NA
"1525","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter WASH Health","Female",4.76200432297707,NA,NA,NA
"1625","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH","Female",7.02809892449143,NA,NA,NA
"1721","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH Health","Female",2.94567882676558,NA,NA,NA
"1821","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH Other","Female",0,NA,NA,NA
"1919","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Health","Female",7.7255463460667,NA,NA,NA
"2018","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0,NA,NA,NA
"2129","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI","Female",8.2645640772425,NA,NA,NA
"2222","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Education WASH","Female",0,NA,NA,NA
"2317","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food","Female",5.75264491128438,NA,NA,NA
"2417","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education Health","Female",1.00408492802095,NA,NA,NA
"2517","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education WASH","Female",1.10340938851209,NA,NA,NA
"2616","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education WASH Health","Female",1.00408492802095,NA,NA,NA
"2716","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Health","Female",1.67138303643487,NA,NA,NA
"2816","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter","Female",8.30343828879726,NA,NA,NA
"2914","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter Education WASH Health","Female",0.366113845819459,NA,NA,NA
"309","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter Health","Female",0.973241066651671,NA,NA,NA
"3114","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter WASH","Female",0,NA,NA,NA
"3214","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter WASH Health","Female",0.425238774779397,NA,NA,NA
"3314","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food WASH","Female",10.1531091336968,NA,NA,NA
"3413","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food WASH Health","Female",3.31803400825362,NA,NA,NA
"3513","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Health","Female",2.06450942420285,NA,NA,NA
"3612","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter","Female",0,NA,NA,NA
"3711","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter Education","Female",0,NA,NA,NA
"3810","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter Other","Female",0,NA,NA,NA
"398","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter WASH","Female",4.31714362236914,NA,NA,NA
"406","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter WASH Health","Female",0.623259295781423,NA,NA,NA
"4113","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI WASH","Female",3.16841471985719,NA,NA,NA
"4213","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI WASH Health","Female",0,NA,NA,NA
"4313","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter","Female",3.3624629560912,NA,NA,NA
"4412","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter Health","Female",0,NA,NA,NA
"4512","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter WASH","Female",0.681088467369674,NA,NA,NA
"4610","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter WASH Health","Female",0,NA,NA,NA
"479","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","WASH","Female",6.29102592193344,NA,NA,NA
"483","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","WASH Health","Female",0,NA,NA,NA
"493","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Education","Male",0,NA,NA,NA
"503","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Education WASH","Male",2.51172446657308,NA,NA,NA
"5112","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food","Male",46.0693738482991,NA,NA,NA
"5212","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education","Male",0.623259295781423,NA,NA,NA
"5312","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education Health","Male",0.366113845819459,NA,NA,NA
"5411","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education WASH","Male",3.23904789391826,NA,NA,NA
"5510","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Education WASH Health","Male",1.00408492802095,NA,NA,NA
"568","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Health","Male",5.81842101718326,NA,NA,NA
"573","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter","Male",8.17904945616612,NA,NA,NA
"583","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education Health","Male",0.551704694256044,NA,NA,NA
"592","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education WASH","Male",0,NA,NA,NA
"602","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Education WASH Health","Male",0.623259295781423,NA,NA,NA
"6111","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter Health","Male",2.34992798007493,NA,NA,NA
"6211","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter WASH","Male",9.34609783025225,NA,NA,NA
"6311","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food Shelter WASH Health","Male",1.80550192290676,NA,NA,NA
"6411","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH","Male",13.1464347376267,NA,NA,NA
"6510","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH Health","Male",13.1367424535496,NA,NA,NA
"665","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Food WASH Other","Male",0.883034653297773,NA,NA,NA
"672","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Health","Male",7.51162441792076,NA,NA,NA
"682","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",1.18224262712534,NA,NA,NA
"692","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI","Male",19.8981743250857,NA,NA,NA
"702","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Education WASH","Male",1.07968263130609,NA,NA,NA
"7111","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food","Male",23.144797374044,NA,NA,NA
"7211","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education Health","Male",0,NA,NA,NA
"7310","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education WASH","Male",0,NA,NA,NA
"7410","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Education WASH Health","Male",0,NA,NA,NA
"753","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Health","Male",1.5258781577466,NA,NA,NA
"761","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter","Male",38.6495517556422,NA,NA,NA
"77","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter Education WASH Health","Male",3.18717694783912,NA,NA,NA
"78","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter Health","Male",0,NA,NA,NA
"79","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter WASH","Male",0.623259295781423,NA,NA,NA
"80","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food Shelter WASH Health","Male",1.13880756026602,NA,NA,NA
"81","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food WASH","Male",29.4919615087837,NA,NA,NA
"82","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Food WASH Health","Male",7.09909015324651,NA,NA,NA
"83","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Health","Male",0,NA,NA,NA
"84","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter","Male",2.03248202997234,NA,NA,NA
"85","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter Education","Male",1.04783758305583,NA,NA,NA
"86","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter Other","Male",0.883034653297773,NA,NA,NA
"87","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter WASH","Male",17.6493205271206,NA,NA,NA
"88","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI Shelter WASH Health","Male",0,NA,NA,NA
"89","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI WASH","Male",9.12624183517183,NA,NA,NA
"90","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","NFI WASH Health","Male",1.7197070064891,NA,NA,NA
"91","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter","Male",6.5596955345129,NA,NA,NA
"92","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter Health","Male",6.19903124218708,NA,NA,NA
"93","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter WASH","Male",7.50259515211333,NA,NA,NA
"94","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","Shelter WASH Health","Male",1.10340938851209,NA,NA,NA
"95","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","WASH","Male",17.9485255002678,NA,NA,NA
"96","VAR.229...which.types.of.assistance.have.you.faced.problems.in.accessing.",0.211039140205146,"Pearson's X^2: Rao & Scott adjustment","WASH Health","Male",1.96091282248625,NA,NA,NA
"Female117","VAR.230...which.types.of.assistance.have.you.faced.problems.in.accessing..nfi",0.604506546628403,"two sample ttest on difference in means (two sided)",NA,"Female",0.464380303453292,0.050281500653453,0.365830373083897,0.562930233822687
"Male117","VAR.230...which.types.of.assistance.have.you.faced.problems.in.accessing..nfi",0.604506546628403,"two sample ttest on difference in means (two sided)",NA,"Male",0.497916430888455,0.0319406069606353,0.43531399160126,0.560518870175649
"Female118","VAR.231...which.types.of.assistance.have.you.faced.problems.in.accessing..food",0.785712977147198,"two sample ttest on difference in means (two sided)",NA,"Female",0.650024060991004,0.0479281327667816,0.556086646921858,0.74396147506015
"Male118","VAR.231...which.types.of.assistance.have.you.faced.problems.in.accessing..food",0.785712977147198,"two sample ttest on difference in means (two sided)",NA,"Male",0.666845006869753,0.0338845988108018,0.600432413569992,0.733257600169513
"Female119","VAR.232...which.types.of.assistance.have.you.faced.problems.in.accessing..shelter",0.353388878456043,"two sample ttest on difference in means (two sided)",NA,"Female",0.293178213795628,0.0470709958372149,0.200920757238252,0.385435670353004
"Male119","VAR.232...which.types.of.assistance.have.you.faced.problems.in.accessing..shelter",0.353388878456043,"two sample ttest on difference in means (two sided)",NA,"Male",0.344212850997207,0.0289368729655693,0.28749762215948,0.400928079834934
"Female120","VAR.233...which.types.of.assistance.have.you.faced.problems.in.accessing..education",0.178706329737032,"two sample ttest on difference in means (two sided)",NA,"Female",0.0809974234535669,0.0238139374003965,0.0343229638186984,0.127671883088435
"Male120","VAR.233...which.types.of.assistance.have.you.faced.problems.in.accessing..education",0.178706329737032,"two sample ttest on difference in means (two sided)",NA,"Male",0.0447720951412969,0.0106297252432064,0.0239382164990561,0.0656059737835377
"Female121","VAR.234...which.types.of.assistance.have.you.faced.problems.in.accessing..wash",0.917923082915708,"two sample ttest on difference in means (two sided)",NA,"Female",0.463584706052578,0.0504425229973753,0.364719177688389,0.562450234416767
"Male121","VAR.234...which.types.of.assistance.have.you.faced.problems.in.accessing..wash",0.917923082915708,"two sample ttest on difference in means (two sided)",NA,"Male",0.45711864200362,0.0367813565110408,0.385028507939453,0.529208776067788
"Female122","VAR.235...which.types.of.assistance.have.you.faced.problems.in.accessing..health",0.06508246318248,"two sample ttest on difference in means (two sided)",NA,"Female",0.284518001346002,0.0508467935989773,0.184860117162665,0.384175885529339
"Male122","VAR.235...which.types.of.assistance.have.you.faced.problems.in.accessing..health",0.06508246318248,"two sample ttest on difference in means (two sided)",NA,"Male",0.17960998386549,0.0255652641782032,0.12950298682096,0.22971698091002
"Female123","VAR.236...which.types.of.assistance.have.you.faced.problems.in.accessing..other",0.145314412139757,"two sample ttest on difference in means (two sided)",NA,"Female",0,0,0,0
"Male123","VAR.236...which.types.of.assistance.have.you.faced.problems.in.accessing..other",0.145314412139757,"two sample ttest on difference in means (two sided)",NA,"Male",0.00555509521507514,0.00380714939564846,-0.00190678048415928,0.0130169709143096
"Female124","VAR.237...which.types.of.assistance.have.you.faced.problems.in.accessing..i.don.t.know",0.317947060332128,"two sample ttest on difference in means (two sided)",NA,"Female",0,0,0,0
"Male124","VAR.237...which.types.of.assistance.have.you.faced.problems.in.accessing..i.don.t.know",0.317947060332128,"two sample ttest on difference in means (two sided)",NA,"Male",0.00371869344904812,0.00371895128028613,-0.00357031712057181,0.0110077040186681
"1170","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge","Female",18.408111529818,NA,NA,NA
"2130","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Government authorities/army","Female",2.25149309972195,NA,NA,NA
"399","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Government authorities/army Directly to service providers","Female",0,NA,NA,NA
"480","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Government authorities/army Refugee volunteers/outreach","Female",0,NA,NA,NA
"569","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Mahji","Female",20.1421146601401,NA,NA,NA
"666","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Mahji Government authorities/army","Female",31.2320002293163,NA,NA,NA
"754","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Mahji Info points or help desk","Female",0,NA,NA,NA
"853","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Mahji Refugee volunteers/outreach","Female",0.710524102569962,NA,NA,NA
"942","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Refugee volunteers/outreach","Female",2.13157230770989,NA,NA,NA
"1034","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Religious leaders","Female",0.710524102569962,NA,NA,NA
"1171","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Religious leaders Government authorities/army","Female",0.391937189004869,NA,NA,NA
"1235","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Religious leaders Mahji","Female",8.32948182664571,NA,NA,NA
"1328","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency","Female",6.08415957981793,NA,NA,NA
"1427","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency Government authorities/army","Female",5.2964768174666,NA,NA,NA
"1526","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency Info points or help desk","Female",0,NA,NA,NA
"1626","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency Mahji","Female",1.10747962573447,NA,NA,NA
"1722","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency Mahji Government authorities/army","Female",0,NA,NA,NA
"1822","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Camp In Charge Site Management Support agency Religious leaders","Female",0,NA,NA,NA
"1920","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Directly to service providers","Female",0,NA,NA,NA
"2019","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Government authorities/army","Female",3.09992643118435,NA,NA,NA
"2131","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Government authorities/army Hotline numbers","Female",1.02082198820324,NA,NA,NA
"2223","VAR.240...if.you.wanted.to.complain.or.raise.a.problem.related.to.assistance.in.the.camps..where.would.you.go.",0.000604944881194083,"Pearson's X^2: Rao & Scott adjustment","Government authorities/army Info points or help desk","Female",0,NA,NA,NA
